filename,column_index,model,mse,mae,rmse
datasets/processed_data/metro_nyc_17052024.csv,0,Tree,179744.7735770669,266.57041960947237,423.96317478888056
datasets/processed_data/metro_nyc_17052024.csv,0,ARMA,3949959.1133013596,1740.7037158140786,1987.4504052431998
datasets/processed_data/taxi_data_15052024.csv,0,Tree,1948074.1588149588,991.1758135016998,1395.7342722792755
datasets/processed_data/taxi_data_15052024.csv,0,ARMA,52055249.82648333,5818.01275654912,7214.932420091219
datasets/processed_data/traffic_17052024.csv,0,Tree,107.25137315482321,7.534672159285959,10.35622388493138
datasets/processed_data/traffic_17052024.csv,0,ARMA,1317.612412677936,28.936869793092026,36.29893128837178
datasets/processed_data/traffic_17052024.csv,1,Tree,31.60873669756265,4.3043254376931,5.622164769691711
datasets/processed_data/traffic_17052024.csv,1,ARMA,206.45178086611259,11.88003794049332,14.3684300070019
datasets/processed_data/traffic_17052024.csv,2,Tree,74.133196017851,5.2502574665293515,8.610063647723576
datasets/processed_data/traffic_17052024.csv,2,ARMA,131.88977308020947,7.789359204814458,11.484327280263718
