filename,column_index,Mean,Median,Min,Max,Variance,P2P_amplitude,Trend_slope,Spectral_centroid,Spectral_rolloff,Spectral_entropy,Strength_of_trend,Mean_crossing_rate,Median_crossing_rate,is_stationary
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\aire_discharge_weather_data.csv,9,2.2637658227848103,0.2,0.0,41.0,20.521661767945883,41.0,0.0008538762784883814,0.21974321855074272,0.46439873417721517,0.9211318005598296,0.8049234521132022,0.28186856690419637,0.38717339667458434,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\aire_discharge_weather_data.csv,10,4.686708860759493,1.2,0.0,85.2,61.29355752283296,85.2,0.0010113925595580137,0.21673491489650376,0.46360759493670883,0.9198297417239664,0.8102255317585495,0.3159144893111639,0.3238321456848773,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\aire_discharge_weather_data.csv,11,2.717088607594937,0.4,0.0,40.6,27.73413835923718,40.6,0.0009309495352501696,0.21501259150512253,0.4675632911392405,0.917062641447736,0.828508457620189,0.28978622327790976,0.35233570863024544,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\aire_discharge_weather_data.csv,12,2.2528481012658226,0.2,0.0,43.4,19.558599483255765,43.4,0.0007125355946923696,0.21720341571188004,0.4651898734177215,0.9168346918424967,0.8194964591005033,0.2723673792557403,0.38558986539984164,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\aire_discharge_weather_data.csv,13,3.0561708860759493,0.4,0.0,74.6,35.74807900877264,74.6,0.0014258680256180776,0.22073387649562906,0.46677215189873417,0.918997385259455,0.8020380232675655,0.28741092636579574,0.35629453681710216,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\aire_discharge_weather_data.csv,14,2.890981012658228,0.4,0.0,40.8,28.907766759133118,40.8,0.0010922747053993653,0.2168392369315049,0.4699367088607595,0.917856835063565,0.8210661411516044,0.28186856690419637,0.35312747426761676,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\aire_discharge_weather_data.csv,15,3.4348101265822786,0.4,0.0,50.4,39.68600344496028,50.4,0.0009495792217435399,0.20814782206393345,0.46677215189873417,0.9076184785922793,0.862498720831012,0.2755344418052256,0.33808392715756136,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,0,34.59719581164707,24.5,0.25,723.0,951.0770856388679,722.75,-7.479469707067703e-05,0.12673237543492263,0.4145526822671202,0.5175210379482126,3.132567666170306,0.045408905555214034,0.05893321858158644,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,1,71.46679050038932,59.5,0.25,835.5,2343.8562990860414,835.25,-9.294730084480758e-05,0.12806130398910978,0.4138764804721118,0.5501669468081734,2.883570138120943,0.059097149648572773,0.06641257351283786,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,2,2.506646858735298,1.9,0.03,216.17,24.93790174361748,216.14,-3.5145049428824284e-05,0.23176780028957866,0.4699397565673538,0.7845821817988982,0.741305352458286,0.19659433208335894,0.2693592344419172,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,3,15.419984631777387,12.85,0.1,166.25,112.30362545978747,166.15,-0.00017224479135180933,0.14337426737297532,0.43110938076308347,0.6306845822402752,2.0564212165414695,0.1279891805495789,0.13071453453822668,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,4,10.177941477808288,8.62,0.0,166.0,51.54160721693491,166.0,-0.00011891027345658959,0.18263421235903482,0.4583828531617557,0.7224311125657058,1.14466961733059,0.14938218479129525,0.15280424581463495,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,5,13.5638340641777,11.85,0.1,118.25,73.91853198041639,118.15,-0.00022760362765618595,0.12743742756064885,0.42069997131265113,0.5887092855234498,2.675644667815772,0.101637261531526,0.1052642363885986,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,6,8.43268144748166,7.25,0.1,183.3,37.492753340147175,183.20000000000002,-9.537870155285191e-05,0.14799074528258468,0.435187082496619,0.7402121113800265,1.8057684233535525,0.10895268539579107,0.1154074711583779,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,7,0.6852292938813984,0.62,0.0,18.69,0.19311914438343697,18.69,-4.651773775789399e-06,0.1862854705153426,0.45684603090037296,0.7921803884598738,1.1836825028738305,0.18302903629023995,0.19884838425442103,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,8,41.18330109421745,33.83,0.2,198.4,1066.5095967336406,198.20000000000002,-0.0011526109896662273,0.1361030260480893,0.44092455227244787,0.4700929194318865,2.9759985078780073,0.07440421302842155,0.07612548923177803,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,9,0.5681916724724397,0.35,0.0,50.9,0.6298633645156506,50.9,1.6846935251666454e-05,0.20591785013467337,0.4626449735666571,0.7050407796854385,1.0907214006243728,0.08473187024856048,0.09469068256798016,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,10,3.5121574935453466,2.1,0.0,276.57,31.46881228919845,276.57,9.519226674577385e-05,0.17127905624976553,0.4545305520265563,0.7133835892493385,1.53108873232385,0.08885063830659208,0.08844081063912625,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,11,69.67183312159338,72.75,15.0,100.0,221.04102053213606,85.0,-7.004730415526147e-05,0.0991194674423605,0.3861522068767674,0.4628215662478919,3.2931489039769275,0.08202700764328599,0.0883178623388865,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,12,2.769875414942011,2.55,0.2,45.9,2.636682108162195,45.699999999999996,-3.525892941379635e-06,0.14073685100444708,0.4349411909347978,0.6871321451711648,2.0264750454073304,0.14208725231040348,0.14964857277514804,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,13,184.36305991557725,187.67,45.33,326.0,4349.398364615462,280.67,6.07595475525026e-05,0.15157541807316574,0.4412933896151797,0.7151107745214264,1.7871789538395784,0.12776377533247268,0.12930062908546955,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,14,194.67781197491905,116.5,0.0,455.75,36811.93096567723,455.75,-0.00012420403834165225,0.1382082674319029,0.43225687471824925,0.2502626734986649,2.3575955355944025,0.08255978361099157,0.08266224052785803,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,15,752.0515659194294,752.25,736.5,808.25,25.39180099037821,71.75,8.710940683675977e-06,0.022213395851708312,0.20501208966845622,0.3110198150811087,4.118156216143072,0.030224790475605008,0.03760168848998996,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,16,0.005640342608909472,0.0,-0.28,15.0,0.008422831836683804,15.28,-7.220987023346847e-08,0.2313800211834702,0.47246014507602146,0.897985902113692,0.8650443011956086,0.14802975348865802,0.233499313538657,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,17,28.02983053973198,28.27,4.5,45.85,20.7255319556286,41.35,-1.4654767532645219e-05,0.09297237743960389,0.38402114667431664,0.40571604853694243,3.9905710457676915,0.06323640908997766,0.0663101165959714,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,18,0.038088807835744434,0.0,0.0,42.2,0.19620773417292126,42.2,8.262004922690456e-07,0.21594908101841148,0.4665382566288267,0.9479208889036782,0.8607495017949923,0.047621974959529516,0.0476629577262761,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\air_quality_Rajamahendravaram_13052024.csv,19,0.7256747674275645,0.33,0.0,64.02,1.6593979310256697,64.02,1.3472080621027872e-05,0.16104978558293237,0.44678496782918736,0.7022636259819577,1.6374620411159617,0.09889141615950493,0.13165713817339808,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,0,9.111374407582938,3.0,-1.0,101.0,289.6961265470222,102.0,0.0030769909399822122,0.1424286232734952,0.4609004739336493,0.4652538325244354,2.498247783108332,0.11150652431791222,0.28825622775800713,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,1,4.14218009478673,3.0,0.0,21.0,22.228599986523342,21.0,0.0011811166247628932,0.14003117539329363,0.4514218009478673,0.45561612214429303,2.315175004888165,0.1494661921708185,0.21352313167259787,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,2,8.145734597156398,7.0,0.0,49.0,57.932552896385744,49.0,0.0012014056834713258,0.12647216203453107,0.44905213270142186,0.48134754823741216,2.53494195328963,0.1423487544483986,0.199288256227758,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,3,0.18127962085308058,0.0,0.0,6.0,0.30481542418185054,6.0,-0.00030996452258986594,0.23544486909271367,0.4680094786729858,0.8854753475364117,0.7624665870598729,0.18505338078291814,0.18505338078291814,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,4,2.248815165876777,1.0,0.0,26.0,10.338564946879025,26.0,0.0028931020094551205,0.19306400957612382,0.4680094786729858,0.62647336283978,1.2153954497843704,0.19691577698695137,0.29537366548042704,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,5,0.009478672985781991,0.0,0.0,1.0,0.009388827744210532,1.0,4.486945792086151e-05,0.2502924892075158,0.4845971563981043,0.931512957455983,0.7033300545871947,0.018979833926453145,0.018979833926453145,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,6,0.16113744075829384,0.0,0.0,12.0,0.6683475213943914,12.0,0.0004205314096684302,0.24368399203248275,0.4727488151658768,0.9180032494531093,0.727685696861293,0.12099644128113879,0.12099644128113879,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,7,152.521327014218,103.5,0.0,791.0,25569.26139349968,791.0,0.031739173521750444,0.15404277276097764,0.4561611374407583,0.4310931055437321,1.8237218386451022,0.132858837485172,0.09252669039145907,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,8,10.216824644549764,6.0,0.0,70.0,130.93047522517452,70.0,0.010633073520942091,0.15289542120343352,0.45853080568720384,0.4668834531964589,2.0616484061277887,0.11150652431791222,0.17200474495848161,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,9,0.25118483412322273,0.0,0.0,13.0,0.609891961097014,13.0,0.0003040265049157307,0.23950219620758667,0.47393364928909953,0.917202491477157,0.7287897528436946,0.2538552787663108,0.2538552787663108,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,10,9.209715639810426,1.0,0.0,142.0,309.6420383077646,142.0,0.0395745525104891,0.1520806768937142,0.46445497630331756,0.5095223588253531,2.0180506768487634,0.08896797153024912,0.13167259786476868,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,11,21.686018957345972,12.0,0.0,239.0,830.1016528716777,239.0,0.02004464191707554,0.15638403644211313,0.44194312796208535,0.4756502627312356,1.8727812585487895,0.1257413997627521,0.1269276393831554,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,12,11.503554502369669,7.0,0.0,47.0,147.80448973518085,47.0,0.01607483259530593,0.11670049506197595,0.4561611374407583,0.4054299193492155,3.448403664465547,0.066429418742586,0.09489916963226572,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,13,0.9478672985781991,0.0,0.0,35.0,9.210552323622574,35.0,0.0017582121037957512,0.2406816955723279,0.4751184834123223,0.8928989112713104,0.7433924681967486,0.2918149466192171,0.2918149466192171,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,14,1.7523696682464456,0.0,0.0,29.0,13.468300071876081,29.0,0.00025473596828958883,0.15536456178423413,0.4620853080568721,0.5609875074335179,1.890730486020781,0.17556346381969157,0.2277580071174377,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,15,34.50947867298578,20.0,0.0,264.0,2528.5532276903105,264.0,0.019598232726181827,0.0866043180920191,0.4241706161137441,0.38204338618189,5.741317083645619,0.12099644128113879,0.09845788849347568,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,16,0.5118483412322274,0.0,0.0,24.0,2.1337458727342233,24.0,0.0020541349610620737,0.22476148852682404,0.46919431279620855,0.8422007952984749,0.8542332493523555,0.17912218268090155,0.17912218268090155,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,17,8.26777251184834,9.0,0.0,22.0,23.238724422182397,22.0,0.014275214045577439,0.1201723891697726,0.4514218009478673,0.27268051756115036,3.051383243119388,0.05219454329774614,0.13523131672597866,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,18,37.45616113744076,20.0,-39.0,324.0,2791.778883841319,363.0,-0.04923204465708651,0.0875045606514483,0.4218009478672986,0.4390654144639143,5.097328551989459,0.0830367734282325,0.09489916963226572,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,19,0.7997630331753555,0.0,0.0,16.0,3.2430805125671283,16.0,0.001004842328664987,0.2250590736205313,0.46563981042654035,0.8138372675220638,0.8508957495147327,0.26334519572953735,0.26334519572953735,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,20,0.19194312796208532,0.0,0.0,9.0,0.7143426697513429,9.0,-1.9859924658032624e-05,0.2501406362819089,0.48104265402843605,0.9183730818495166,0.7113663165474756,0.13523131672597866,0.13523131672597866,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,21,0.15758293838862558,0.0,0.0,10.0,0.5806178544956274,10.0,0.00045421344269398794,0.25268965119791287,0.46919431279620855,0.878447572688837,0.6996142955857253,0.14472123368920523,0.14472123368920523,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,22,0.023696682464454975,0.0,0.0,2.0,0.02787448619752482,2.0,0.0001398178615372041,0.2392709074790776,0.47393364928909953,0.9189075415083636,0.7479839379274559,0.03558718861209965,0.03558718861209965,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,23,25.997630331753555,16.0,0.0,136.0,781.630326138228,136.0,-0.014481877020360627,0.1414979837755862,0.4549763033175356,0.44328199797955475,2.2331385649732134,0.09727164887307237,0.12455516014234876,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,24,18.69312796208531,10.0,0.0,165.0,531.9449290784131,165.0,0.022400907209342274,0.19704967499317255,0.4632701421800948,0.6206539075837548,1.1663127105291367,0.14709371293001186,0.14472123368920523,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,25,3.1860189573459716,0.0,0.0,141.0,142.6869609285489,141.0,0.005719907798054307,0.24587089388128747,0.4514218009478673,0.7028823940457163,0.6845703269348846,0.232502965599051,0.3274021352313167,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,26,787.8199052132701,614.5,0.0,4211.0,584234.3538217917,4211.0,-0.04631549995264528,0.12664198863534945,0.4289099526066351,0.3631065594905974,2.0179660732993248,0.13048635824436536,0.1494661921708185,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,27,0.07227488151658767,0.0,0.0,7.0,0.3111270524022344,7.0,0.00024653252202380823,0.2305530991392365,0.4680094786729858,0.9183575251041085,0.7703201075580538,0.03795966785290629,0.03795966785290629,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,28,0.259478672985782,0.0,0.0,9.0,0.7158461737157719,9.0,0.0012280918334892025,0.21116335636903671,0.4727488151658768,0.7459415457980239,1.0217847497757175,0.09727164887307237,0.09727164887307237,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\covid19_17052024.csv,29,43.89099526066351,21.0,0.0,334.0,2863.9478336066104,334.0,0.08069053457029061,0.17386993799997497,0.4431279620853081,0.5264069363239263,1.2475443009805276,0.1376037959667853,0.09845788849347568,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\DailyDelhiClimate_12052024.csv,0,25.227828033112036,27.166666666666668,6.0,38.71428571428572,53.89418029894321,32.71428571428572,0.000933833454562397,0.0810914475442061,0.39936507936507937,0.3121957435356795,4.35781086846733,0.0349428208386277,0.048284625158831,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\DailyDelhiClimate_12052024.csv,1,60.429086599529164,62.38095238095238,13.428571428571429,100.0,287.9095376511815,86.57142857142857,-0.002995761723825288,0.11227104827639026,0.4247619047619048,0.5838532370114947,2.0657423918744406,0.1365946632782719,0.1340533672172808,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\DailyDelhiClimate_12052024.csv,2,6.901900350938872,6.369999999999998,0.0,42.22,20.33566398791605,42.22,0.00014925417244487154,0.1905246420905783,0.45714285714285713,0.8654685414634123,0.9457119678419569,0.306861499364676,0.3062261753494282,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\DailyDelhiClimate_12052024.csv,3,1011.1973643220331,1009.1111111111112,-3.0416666666666665,7679.333333333333,30134.700874295428,7682.375,0.004993976666808038,0.1924556654675343,0.46793650793650793,0.990619400128045,0.7080078453366133,0.04764930114358323,0.05273189326556544,True
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\ecg_alcohol_17052024.csv,0,4.11353515625,4.751,-13.316,19.887,44.81915705345151,33.203,0.03200151386186772,0.09572221194370852,0.32421875,0.6081370580629212,2.154345164140867,0.13725490196078433,0.17647058823529413,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\euro-daily-hist_1999_2024_14052024.csv,0,1.579927904155293,1.6006,1.1639,2.0735,0.02164118795657204,0.9096000000000002,-2.6201016028718597e-05,0.028891966909262823,0.22262663026994237,0.28597783941724453,13.967185613508956,0.02153799484301532,0.02290307902320643,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\euro-daily-hist_1999_2024_14052024.csv,1,1.4655858356081286,1.4635,1.2139,1.8123,0.009164394142712457,0.5984,-7.427831878161882e-06,0.028760015866960094,0.2256596906278435,0.36291779897587806,10.856395556399283,0.024571515243440013,0.023964811163355075,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\euro-daily-hist_1999_2024_14052024.csv,2,1.3155948437973917,1.237,0.926,1.6803,0.05065103130795999,0.7542999999999999,-0.00010817045465267299,0.028308331854331237,0.21868365180467092,0.1587667724239706,45.188827804818885,0.00197178826027605,0.0059153647808281515,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\euro-daily-hist_1999_2024_14052024.csv,3,27.948861995753717,27.021,22.968,38.583,12.560762590903153,15.614999999999998,-0.0014967771739043346,0.023572642573944987,0.17986047922353657,0.24792660785539014,36.27282954158998,0.004095252540573335,0.01471257394205976,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\euro-daily-hist_1999_2024_14052024.csv,4,7.448300151653018,7.4481,7.4234,7.4732,0.00012589923261273214,0.04980000000000029,1.1261441441060571e-06,0.0009804236575566942,0.0,0.38651666607478347,10.120074134789169,0.014864249962080994,0.016836038222357047,False
c:\Users\User\Desktop\Project_repos\tsvalidation\tsvalidation\experiments\datasets/processed_data\euro-daily-hist_1999_2024_14052024.csv,5,0.779904253867152,0.81475,0.5711,0.97855,0.009819114255835478,0.40745,4.285547828329172e-05,0.023253631373778078,0.17743403093721566,0.20795697552866615,25.30594125025711,0.0056120127407856815,0.0022751403003185198,False
