filename,column_index,model,mse,mae,rmse
datasets/processed_data/mechanical_gear_vibration_data.csv,0,Tree,2.915588548282325e-06,0.0013405538747871184,0.0017075094577431555
datasets/processed_data/mechanical_gear_vibration_data.csv,0,ARMA,1.7428673291736537e-06,0.0010518445582616415,0.0013201770067584322
datasets/processed_data/mechanical_gear_vibration_data.csv,1,Tree,5.812817688428972e-06,0.0019188210579315869,0.0024109785748589662
datasets/processed_data/mechanical_gear_vibration_data.csv,1,ARMA,3.6756262394305587e-06,0.0015059337752956576,0.001917192280244879
datasets/processed_data/mechanical_gear_vibration_data.csv,2,Tree,2.927722017030365e-05,0.004262734502106154,0.005410842833635408
datasets/processed_data/mechanical_gear_vibration_data.csv,2,ARMA,1.4732069479419817e-05,0.0029899178677931424,0.003838237809128014
datasets/processed_data/mechanical_gear_vibration_data.csv,3,Tree,0.00011621115387021385,0.008522509674471393,0.010780127729772679
datasets/processed_data/mechanical_gear_vibration_data.csv,3,ARMA,7.971736325654988e-05,0.007010062003945859,0.008928458055932719
datasets/processed_data/mechanical_gear_vibration_data.csv,4,Tree,6.574033314768442e-05,0.006459558599955631,0.008108041264552397
datasets/processed_data/mechanical_gear_vibration_data.csv,4,ARMA,3.5770360623492614e-05,0.004711879549079476,0.005980832770065772
datasets/processed_data/mechanical_gear_vibration_data.csv,5,Tree,0.0003794820326570882,0.015412719810082586,0.01948029857720585
datasets/processed_data/mechanical_gear_vibration_data.csv,5,ARMA,0.0002338541137357998,0.012079406360971429,0.015292289355613168
datasets/processed_data/mechanical_gear_vibration_data.csv,6,Tree,1.8822202391467654e-06,0.0010831205863160976,0.0013719403190907268
datasets/processed_data/mechanical_gear_vibration_data.csv,6,ARMA,1.005073644258737e-06,0.0007918222755244456,0.0010025336125331346
datasets/processed_data/mechanical_gear_vibration_data.csv,7,Tree,4.359282781755974e-06,0.00166150291735416,0.002087889552097039
datasets/processed_data/mechanical_gear_vibration_data.csv,7,ARMA,2.2363566503320094e-06,0.001190661065801913,0.0014954453016850899
datasets/processed_data/mechanical_gear_vibration_data.csv,8,Tree,2.760579463588786e-05,0.00417647986722831,0.005254121680727223
datasets/processed_data/mechanical_gear_vibration_data.csv,8,ARMA,1.4972166645961843e-05,0.0029949885710987777,0.0038693884072243047
datasets/processed_data/mechanical_gear_vibration_data.csv,9,Tree,8.561098538176624e-05,0.007326186101218867,0.009252620460267796
datasets/processed_data/mechanical_gear_vibration_data.csv,9,ARMA,4.9781688955032296e-05,0.005567639380400833,0.007055614002695464
datasets/processed_data/mechanical_gear_vibration_data.csv,10,Tree,7.330265492822208e-05,0.006793562322254199,0.008561696965451539
datasets/processed_data/mechanical_gear_vibration_data.csv,10,ARMA,3.545343430437435e-05,0.004767686449139786,0.005954278655250722
datasets/processed_data/mechanical_gear_vibration_data.csv,11,Tree,0.0002632884896125563,0.012860221043158655,0.016226166818215457
datasets/processed_data/mechanical_gear_vibration_data.csv,11,ARMA,0.00015029721343931814,0.009710061932168597,0.012259576397221812
datasets/processed_data/mechanical_gear_vibration_data.csv,12,Tree,2.5669781690012185e-06,0.0011554162414926193,0.001602179193786144
datasets/processed_data/mechanical_gear_vibration_data.csv,12,ARMA,1.6031679639588442e-06,0.0008752314501181274,0.0012661626925315893
datasets/processed_data/mechanical_gear_vibration_data.csv,13,Tree,5.903097721517525e-06,0.0018987780878641743,0.0024296291325051084
datasets/processed_data/mechanical_gear_vibration_data.csv,13,ARMA,3.45583970297811e-06,0.0014370640140516087,0.0018589888926451685
datasets/processed_data/mechanical_gear_vibration_data.csv,14,Tree,3.472043922886876e-05,0.00451949390840083,0.005892405215942702
datasets/processed_data/mechanical_gear_vibration_data.csv,14,ARMA,1.7765410159560453e-05,0.0031565067924581333,0.004214903339290292
datasets/processed_data/mechanical_gear_vibration_data.csv,15,Tree,0.00013150273392238096,0.008986406006345041,0.011467464145240698
datasets/processed_data/mechanical_gear_vibration_data.csv,15,ARMA,9.800224391313326e-05,0.00770798755302356,0.00989960827069098
datasets/processed_data/mechanical_gear_vibration_data.csv,16,Tree,7.810007517856117e-05,0.007047920200896934,0.008837424691535492
datasets/processed_data/mechanical_gear_vibration_data.csv,16,ARMA,4.272704609398338e-05,0.005128771547754921,0.006536592850559332
datasets/processed_data/mechanical_gear_vibration_data.csv,17,Tree,0.00041689945923095484,0.015572764364967765,0.02041811595693772
datasets/processed_data/mechanical_gear_vibration_data.csv,17,ARMA,0.0002462968331011199,0.011921012024859484,0.01569384698221312
datasets/processed_data/mechanical_gear_vibration_data.csv,18,Tree,1.6245238275600497e-06,0.0010192267089983147,0.0012745680945167464
datasets/processed_data/mechanical_gear_vibration_data.csv,18,ARMA,8.908083773580128e-07,0.0007479858580803941,0.0009438264551060289
datasets/processed_data/mechanical_gear_vibration_data.csv,19,Tree,5.77844946924127e-06,0.0019103533454001868,0.0024038405665187676
datasets/processed_data/mechanical_gear_vibration_data.csv,19,ARMA,3.4491045752611105e-06,0.0014662834457880756,0.0018571765062215036
datasets/processed_data/mechanical_gear_vibration_data.csv,20,Tree,3.799008380887838e-05,0.00484011438271924,0.0061636096411825415
datasets/processed_data/mechanical_gear_vibration_data.csv,20,ARMA,2.3332412372622136e-05,0.0036777440055763156,0.004830363585965568
datasets/processed_data/mechanical_gear_vibration_data.csv,21,Tree,9.06180341429199e-05,0.007618887778750878,0.009519350510561101
datasets/processed_data/mechanical_gear_vibration_data.csv,21,ARMA,6.06495760362223e-05,0.006189334580388459,0.007787783769226153
