date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua And Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia And Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria
2021-11-06,0.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,46.0,0.0,11.0,34.0,33.0,0.0,0.0,1.0,2.0,18.0,26.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,305.0,0.0,0.0,65.0
2021-11-07,3.0,5.0,4.0,0.0,1.0,0.0,0.0,13.0,42.0,0.0,11.0,22.0,28.0,4.0,0.0,4.0,10.0,15.0,25.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,67.0,0.0,0.0,69.0
2021-11-08,1.0,11.0,5.0,0.0,1.0,0.0,0.0,39.0,30.0,0.0,13.0,14.0,24.0,0.0,0.0,6.0,1.0,15.0,30.0,0.0,0.0,0.0,0.0,3.0,51.0,2.0,118.0,1.0,0.0,334.0
2021-11-09,2.0,4.0,4.0,0.0,2.0,1.0,0.0,22.0,62.0,0.0,15.0,42.0,27.0,0.0,0.0,3.0,2.0,13.0,16.0,10.0,0.0,0.0,0.0,3.0,29.0,0.0,214.0,0.0,0.0,147.0
2021-11-10,1.0,5.0,6.0,0.0,0.0,0.0,0.0,19.0,69.0,0.0,18.0,25.0,22.0,4.0,0.0,2.0,5.0,16.0,27.0,11.0,0.0,0.0,0.0,6.0,22.0,0.0,264.0,0.0,2.0,199.0
2021-11-11,1.0,3.0,6.0,0.0,2.0,1.0,0.0,25.0,36.0,0.0,4.0,26.0,30.0,0.0,0.0,1.0,2.0,16.0,27.0,0.0,0.0,0.0,0.0,9.0,31.0,2.0,243.0,0.0,2.0,196.0
2021-11-12,0.0,5.0,5.0,0.0,1.0,0.0,1.0,13.0,70.0,0.0,12.0,44.0,25.0,0.0,0.0,5.0,2.0,15.0,26.0,4.0,0.0,0.0,0.0,13.0,40.0,0.0,612.0,0.0,0.0,175.0
2021-11-13,0.0,3.0,6.0,0.0,1.0,0.0,1.0,6.0,39.0,0.0,4.0,53.0,19.0,0.0,0.0,6.0,0.0,14.0,32.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,320.0,0.0,1.0,66.0
2021-11-14,1.0,4.0,7.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,5.0,19.0,29.0,0.0,0.0,4.0,2.0,14.0,39.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0,63.0,0.0,0.0,88.0
2021-11-15,1.0,7.0,7.0,0.0,0.0,0.0,0.0,18.0,39.0,0.0,6.0,44.0,26.0,0.0,0.0,4.0,1.0,13.0,20.0,10.0,0.0,0.0,0.0,1.0,64.0,5.0,66.0,0.0,0.0,276.0
2021-11-16,3.0,7.0,6.0,0.0,2.0,0.0,0.0,44.0,52.0,0.0,11.0,67.0,31.0,4.0,0.0,2.0,6.0,14.0,27.0,4.0,0.0,0.0,0.0,5.0,38.0,0.0,140.0,0.0,0.0,121.0
2021-11-17,0.0,10.0,8.0,0.0,0.0,0.0,1.0,19.0,46.0,1.0,10.0,45.0,22.0,0.0,0.0,6.0,6.0,13.0,46.0,8.0,0.0,0.0,0.0,8.0,40.0,0.0,374.0,0.0,0.0,164.0
2021-11-18,6.0,8.0,4.0,0.0,0.0,0.0,0.0,28.0,30.0,0.0,16.0,60.0,27.0,2.0,0.0,5.0,1.0,13.0,29.0,2.0,0.0,0.0,0.0,13.0,27.0,0.0,279.0,0.0,0.0,145.0
2021-11-19,0.0,7.0,6.0,0.0,0.0,0.0,0.0,19.0,29.0,0.0,12.0,53.0,28.0,0.0,0.0,7.0,1.0,15.0,43.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,234.0,0.0,0.0,139.0
2021-11-20,0.0,6.0,2.0,0.0,1.0,0.0,0.0,14.0,41.0,0.0,5.0,47.0,20.0,0.0,1.0,0.0,0.0,16.0,42.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,214.0,0.0,0.0,56.0
2021-11-21,0.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,6.0,24.0,25.0,0.0,0.0,7.0,5.0,16.0,33.0,0.0,0.0,0.0,0.0,11.0,25.0,0.0,97.0,0.0,0.0,73.0
2021-11-22,0.0,9.0,5.0,0.0,0.0,0.0,9.0,5.0,30.0,0.0,4.0,30.0,33.0,0.0,0.0,2.0,1.0,17.0,36.0,6.0,0.0,0.0,0.0,6.0,30.0,0.0,120.0,0.0,0.0,254.0
2021-11-23,2.0,4.0,4.0,0.0,0.0,0.0,0.0,33.0,48.0,0.0,21.0,79.0,29.0,0.0,0.0,3.0,2.0,14.0,36.0,2.0,0.0,0.0,0.0,12.0,29.0,0.0,398.0,0.0,0.0,151.0
2021-11-24,2.0,10.0,5.0,1.0,1.0,0.0,0.0,43.0,23.0,0.0,5.0,72.0,23.0,0.0,0.0,3.0,2.0,16.0,34.0,3.0,0.0,0.0,0.0,16.0,48.0,0.0,176.0,0.0,1.0,120.0
2021-11-25,0.0,5.0,6.0,0.0,1.0,0.0,0.0,22.0,40.0,1.0,5.0,58.0,27.0,0.0,0.0,9.0,4.0,15.0,37.0,1.0,0.0,0.0,0.0,8.0,26.0,0.0,281.0,0.0,0.0,113.0
2021-11-26,0.0,9.0,5.0,0.0,1.0,0.0,0.0,25.0,40.0,0.0,7.0,56.0,31.0,0.0,0.0,3.0,6.0,16.0,49.0,0.0,0.0,0.0,0.0,17.0,44.0,0.0,303.0,0.0,0.0,105.0
2021-11-27,1.0,8.0,6.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0,5.0,71.0,22.0,0.0,0.0,2.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,236.0,0.0,0.0,47.0
2021-11-28,0.0,4.0,6.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,4.0,42.0,18.0,0.0,0.0,3.0,2.0,13.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,78.0,0.0,0.0,58.0
2021-11-29,0.0,3.0,6.0,0.0,0.0,0.0,0.0,25.0,21.0,0.0,3.0,40.0,26.0,0.0,0.0,2.0,4.0,13.0,48.0,4.0,0.0,0.0,0.0,7.0,99.0,2.0,114.0,0.0,0.0,224.0
2021-11-30,0.0,4.0,7.0,0.0,0.0,0.0,0.0,35.0,32.0,0.0,10.0,74.0,23.0,0.0,0.0,1.0,1.0,14.0,47.0,4.0,0.0,0.0,0.0,10.0,31.0,0.0,326.0,0.0,0.0,128.0
2021-12-01,1.0,5.0,5.0,0.0,2.0,0.0,0.0,8.0,43.0,0.0,5.0,67.0,28.0,6.0,0.0,2.0,2.0,17.0,45.0,0.0,0.0,0.0,0.0,17.0,42.0,0.0,266.0,0.0,0.0,89.0
2021-12-02,2.0,3.0,7.0,1.0,0.0,0.0,0.0,20.0,21.0,0.0,11.0,79.0,21.0,8.0,0.0,3.0,2.0,16.0,61.0,0.0,0.0,0.0,0.0,8.0,30.0,1.0,205.0,0.0,1.0,114.0
2021-12-03,0.0,4.0,6.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,12.0,75.0,24.0,10.0,0.0,3.0,1.0,16.0,43.0,1.0,0.0,0.0,0.0,9.0,29.0,0.0,229.0,0.0,2.0,113.0
2021-12-04,1.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,11.0,66.0,18.0,6.0,0.0,6.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,152.0,0.0,0.0,36.0
2021-12-05,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,8.0,48.0,20.0,4.0,0.0,6.0,5.0,15.0,48.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,68.0,0.0,0.0,47.0
2021-12-06,5.0,5.0,8.0,1.0,0.0,1.0,0.0,34.0,8.0,0.0,6.0,53.0,16.0,0.0,0.0,4.0,2.0,14.0,45.0,3.0,0.0,0.0,0.0,7.0,53.0,1.0,115.0,0.0,0.0,208.0
2021-12-07,-1.0,7.0,3.0,0.0,0.0,0.0,0.0,23.0,27.0,1.0,10.0,85.0,21.0,0.0,0.0,5.0,0.0,17.0,57.0,0.0,0.0,0.0,0.0,26.0,34.0,0.0,278.0,0.0,0.0,103.0
2021-12-08,3.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,7.0,63.0,15.0,0.0,0.0,6.0,5.0,17.0,39.0,3.0,0.0,0.0,0.0,17.0,40.0,0.0,231.0,0.0,0.0,116.0
2021-12-09,3.0,2.0,4.0,0.0,1.0,0.0,0.0,11.0,19.0,0.0,11.0,35.0,19.0,0.0,0.0,0.0,2.0,17.0,49.0,1.0,0.0,0.0,0.0,13.0,28.0,1.0,206.0,0.0,0.0,103.0
2021-12-10,2.0,2.0,6.0,0.0,1.0,0.0,0.0,29.0,20.0,1.0,2.0,71.0,17.0,3.0,0.0,1.0,4.0,18.0,55.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,229.0,0.0,0.0,77.0
2021-12-11,1.0,2.0,5.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,17.0,74.0,15.0,0.0,0.0,5.0,2.0,16.0,35.0,0.0,0.0,0.0,0.0,24.0,35.0,0.0,126.0,0.0,0.0,27.0
2021-12-12,3.0,2.0,8.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,4.0,21.0,18.0,0.0,0.0,6.0,1.0,15.0,48.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,82.0,0.0,0.0,50.0
2021-12-13,0.0,6.0,6.0,1.0,0.0,0.0,0.0,21.0,17.0,0.0,2.0,61.0,16.0,0.0,0.0,3.0,1.0,13.0,45.0,0.0,0.0,0.0,0.0,13.0,38.0,0.0,39.0,1.0,0.0,152.0
2021-12-14,1.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,26.0,1.0,7.0,70.0,19.0,0.0,0.0,3.0,0.0,16.0,44.0,0.0,0.0,0.0,0.0,14.0,29.0,3.0,141.0,0.0,0.0,76.0
2021-12-15,2.0,8.0,10.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,4.0,56.0,14.0,0.0,0.0,4.0,1.0,17.0,43.0,0.0,0.0,0.0,0.0,26.0,36.0,0.0,227.0,0.0,0.0,83.0
2021-12-16,1.0,4.0,6.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,10.0,58.0,12.0,5.0,0.0,3.0,1.0,16.0,36.0,3.0,0.0,0.0,0.0,17.0,27.0,1.0,173.0,0.0,0.0,86.0
2021-12-17,0.0,2.0,4.0,0.0,1.0,0.0,0.0,18.0,11.0,2.0,8.0,57.0,18.0,0.0,0.0,2.0,1.0,17.0,39.0,0.0,0.0,0.0,0.0,19.0,30.0,0.0,126.0,0.0,0.0,81.0
2021-12-18,1.0,3.0,5.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,8.0,26.0,15.0,0.0,0.0,4.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,137.0,0.0,0.0,33.0
2021-12-19,2.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,19.0,17.0,0.0,0.0,1.0,0.0,14.0,25.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,54.0,0.0,0.0,35.0
2021-12-20,0.0,6.0,6.0,3.0,0.0,1.0,0.0,27.0,4.0,0.0,0.0,19.0,9.0,0.0,0.0,2.0,0.0,14.0,33.0,2.0,0.0,0.0,0.0,12.0,33.0,0.0,67.0,0.0,0.0,157.0
2021-12-21,2.0,6.0,8.0,0.0,0.0,0.0,0.0,23.0,11.0,0.0,8.0,47.0,14.0,0.0,0.0,1.0,0.0,16.0,73.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,86.0,0.0,0.0,64.0
2021-12-22,7.0,2.0,7.0,1.0,3.0,0.0,0.0,11.0,7.0,0.0,8.0,32.0,16.0,0.0,0.0,1.0,0.0,17.0,41.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0,137.0,0.0,0.0,56.0
2021-12-23,4.0,1.0,8.0,1.0,2.0,0.0,1.0,15.0,15.0,1.0,12.0,31.0,19.0,0.0,0.0,2.0,4.0,17.0,13.0,1.0,0.0,0.0,0.0,16.0,19.0,2.0,100.0,0.0,0.0,77.0
2021-12-24,0.0,6.0,9.0,0.0,3.0,0.0,0.0,29.0,3.0,0.0,10.0,24.0,12.0,0.0,0.0,1.0,1.0,17.0,30.0,0.0,0.0,0.0,0.0,20.0,26.0,0.0,201.0,0.0,0.0,40.0
2021-12-25,4.0,2.0,7.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,6.0,10.0,15.0,0.0,0.0,1.0,0.0,18.0,39.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,28.0,0.0,0.0,52.0
2021-12-26,2.0,5.0,9.0,0.0,3.0,0.0,0.0,15.0,1.0,0.0,2.0,8.0,13.0,0.0,0.0,4.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,27.0,0.0,0.0,46.0
2021-12-27,1.0,7.0,8.0,0.0,5.0,0.0,0.0,31.0,7.0,0.0,7.0,18.0,12.0,0.0,0.0,1.0,0.0,13.0,19.0,0.0,0.0,0.0,0.0,8.0,17.0,12.0,91.0,0.0,0.0,49.0
2021-12-28,1.0,6.0,8.0,1.0,2.0,0.0,0.0,19.0,11.0,0.0,5.0,24.0,15.0,0.0,0.0,1.0,0.0,15.0,23.0,5.0,0.0,0.0,0.0,22.0,40.0,0.0,148.0,0.0,0.0,34.0
2021-12-29,0.0,5.0,9.0,0.0,4.0,0.0,0.0,26.0,5.0,0.0,8.0,19.0,8.0,0.0,0.0,1.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,47.0,32.0,0.0,147.0,0.0,0.0,162.0
2021-12-30,0.0,3.0,8.0,0.0,4.0,0.0,1.0,35.0,2.0,0.0,17.0,13.0,14.0,3.0,0.0,7.0,0.0,18.0,17.0,1.0,0.0,4.0,0.0,29.0,31.0,5.0,154.0,0.0,0.0,71.0
2021-12-31,0.0,2.0,5.0,0.0,6.0,0.0,0.0,23.0,4.0,0.0,14.0,35.0,12.0,1.0,0.0,2.0,0.0,17.0,41.0,4.0,0.0,0.0,0.0,31.0,14.0,0.0,85.0,0.0,0.0,65.0
2022-01-01,0.0,1.0,8.0,0.0,2.0,0.0,0.0,12.0,3.0,0.0,15.0,18.0,7.0,0.0,0.0,4.0,2.0,16.0,23.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,30.0,0.0,0.0,28.0
2022-01-02,5.0,2.0,7.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,6.0,3.0,10.0,0.0,1.0,1.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,32.0,0.0,0.0,44.0
2022-01-03,3.0,2.0,7.0,0.0,3.0,0.0,0.0,41.0,6.0,0.0,7.0,7.0,8.0,0.0,0.0,4.0,0.0,15.0,19.0,3.0,0.0,0.0,0.0,11.0,17.0,8.0,74.0,1.0,0.0,53.0
2022-01-04,2.0,2.0,5.0,1.0,3.0,1.0,0.0,49.0,3.0,0.0,5.0,28.0,15.0,0.0,0.0,6.0,1.0,14.0,15.0,0.0,0.0,0.0,0.0,31.0,27.0,0.0,181.0,0.0,0.0,157.0
2022-01-05,1.0,4.0,7.0,0.0,11.0,0.0,0.0,52.0,3.0,0.0,19.0,20.0,11.0,0.0,0.0,3.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,48.0,30.0,0.0,133.0,0.0,1.0,66.0
2022-01-06,1.0,5.0,8.0,0.0,10.0,0.0,0.0,40.0,4.0,0.0,13.0,23.0,13.0,0.0,0.0,7.0,1.0,16.0,22.0,0.0,0.0,0.0,0.0,39.0,21.0,23.0,171.0,0.0,0.0,72.0
2022-01-07,0.0,0.0,7.0,0.0,10.0,0.0,0.0,42.0,4.0,0.0,19.0,7.0,9.0,0.0,2.0,1.0,1.0,16.0,17.0,0.0,0.0,0.0,0.0,41.0,17.0,0.0,148.0,0.0,0.0,96.0
2022-01-08,1.0,4.0,5.0,0.0,10.0,0.0,0.0,37.0,2.0,0.0,26.0,16.0,6.0,0.0,0.0,1.0,1.0,14.0,13.0,0.0,0.0,0.0,0.0,46.0,16.0,0.0,103.0,0.0,1.0,45.0
2022-01-09,4.0,3.0,9.0,0.0,7.0,0.0,1.0,27.0,2.0,1.0,24.0,4.0,8.0,0.0,0.0,3.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,50.0,0.0,0.0,40.0
2022-01-10,0.0,1.0,10.0,0.0,6.0,0.0,0.0,51.0,3.0,0.0,23.0,7.0,12.0,0.0,0.0,3.0,0.0,12.0,18.0,2.0,0.0,0.0,0.0,27.0,23.0,22.0,111.0,0.0,0.0,116.0
2022-01-11,1.0,6.0,14.0,0.0,8.0,0.0,0.0,52.0,2.0,0.0,29.0,19.0,14.0,0.0,0.0,2.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,139.0,0.0,0.0,89.0
2022-01-12,2.0,6.0,9.0,0.0,2.0,0.0,0.0,75.0,4.0,0.0,52.0,11.0,9.0,0.0,0.0,4.0,1.0,18.0,21.0,0.0,1.0,0.0,0.0,58.0,23.0,0.0,138.0,0.0,0.0,77.0
2022-01-13,0.0,2.0,11.0,0.0,5.0,0.0,0.0,138.0,4.0,2.0,60.0,18.0,10.0,2.0,0.0,12.0,2.0,17.0,27.0,0.0,0.0,0.0,0.0,48.0,26.0,17.0,190.0,0.0,0.0,84.0
2022-01-14,0.0,7.0,10.0,1.0,5.0,0.0,0.0,93.0,1.0,0.0,59.0,7.0,7.0,0.0,0.0,6.0,0.0,18.0,23.0,1.0,0.0,0.0,0.0,47.0,19.0,0.0,238.0,2.0,0.0,80.0
2022-01-15,2.0,3.0,11.0,0.0,5.0,0.0,0.0,88.0,3.0,0.0,58.0,11.0,13.0,0.0,1.0,7.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,160.0,0.0,0.0,40.0
2022-01-16,1.0,4.0,8.0,0.0,6.0,1.0,0.0,51.0,1.0,0.0,37.0,5.0,11.0,0.0,0.0,8.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,51.0,15.0,0.0,92.0,0.0,0.0,44.0
2022-01-17,2.0,2.0,11.0,0.0,3.0,0.0,0.0,191.0,1.0,2.0,33.0,2.0,8.0,0.0,0.0,10.0,0.0,6.0,17.0,3.0,0.0,0.0,0.0,16.0,68.0,20.0,162.0,5.0,0.0,161.0
2022-01-18,3.0,6.0,12.0,0.0,4.0,0.0,1.0,189.0,2.0,0.0,81.0,22.0,12.0,0.0,0.0,10.0,2.0,14.0,15.0,0.0,0.0,0.0,0.0,38.0,47.0,0.0,317.0,0.0,0.0,91.0
2022-01-19,2.0,6.0,8.0,0.0,7.0,0.0,0.0,208.0,3.0,1.0,69.0,16.0,9.0,0.0,0.0,12.0,0.0,16.0,34.0,0.0,1.0,0.0,0.0,88.0,24.0,0.0,349.0,0.0,0.0,93.0
2022-01-20,0.0,3.0,10.0,2.0,4.0,0.0,1.0,181.0,1.0,0.0,58.0,13.0,14.0,7.0,0.0,4.0,2.0,16.0,31.0,1.0,0.0,2.0,0.0,63.0,39.0,10.0,324.0,0.0,0.0,87.0
2022-01-21,3.0,6.0,15.0,0.0,3.0,0.0,0.0,160.0,0.0,0.0,98.0,5.0,17.0,0.0,0.0,12.0,1.0,17.0,33.0,4.0,0.0,0.0,0.0,66.0,33.0,0.0,396.0,0.0,0.0,86.0
2022-01-22,1.0,5.0,13.0,0.0,2.0,0.0,0.0,134.0,0.0,0.0,78.0,13.0,16.0,3.0,1.0,17.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,67.0,21.0,0.0,332.0,0.0,0.0,32.0
2022-01-23,3.0,8.0,14.0,0.0,2.0,0.0,0.0,65.0,2.0,4.0,42.0,6.0,13.0,0.0,0.0,14.0,1.0,17.0,21.0,0.0,0.0,0.0,0.0,39.0,21.0,0.0,166.0,0.0,0.0,28.0
2022-01-24,0.0,7.0,13.0,0.0,0.0,0.0,0.0,276.0,0.0,2.0,54.0,10.0,9.0,0.0,0.0,15.0,1.0,16.0,16.0,6.0,0.0,2.0,0.0,22.0,59.0,21.0,267.0,0.0,0.0,132.0
2022-01-25,4.0,5.0,8.0,1.0,3.0,0.0,0.0,259.0,4.0,0.0,75.0,21.0,13.0,2.0,0.0,18.0,1.0,10.0,18.0,0.0,0.0,0.0,0.0,42.0,51.0,0.0,489.0,2.0,0.0,73.0
2022-01-26,4.0,6.0,10.0,0.0,1.0,0.0,4.0,316.0,1.0,0.0,111.0,12.0,18.0,0.0,1.0,17.0,0.0,17.0,28.0,2.0,0.0,0.0,0.0,50.0,49.0,0.0,606.0,0.0,0.0,70.0
2022-01-27,2.0,6.0,13.0,0.0,1.0,0.0,1.0,333.0,2.0,0.0,76.0,13.0,14.0,4.0,2.0,15.0,0.0,16.0,39.0,0.0,0.0,2.0,0.0,55.0,58.0,15.0,662.0,0.0,0.0,78.0
2022-01-28,0.0,5.0,6.0,0.0,0.0,1.0,0.0,305.0,0.0,0.0,142.0,21.0,19.0,4.0,1.0,20.0,0.0,17.0,36.0,1.0,0.0,0.0,1.0,51.0,67.0,0.0,779.0,0.0,0.0,71.0
2022-01-29,2.0,3.0,10.0,0.0,1.0,0.0,0.0,179.0,6.0,0.0,101.0,18.0,17.0,6.0,1.0,21.0,1.0,15.0,19.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,695.0,0.0,0.0,33.0
2022-01-30,3.0,5.0,11.0,0.0,1.0,0.0,0.0,152.0,5.0,0.0,89.0,16.0,20.0,1.0,3.0,34.0,1.0,15.0,35.0,0.0,0.0,0.0,0.0,27.0,59.0,0.0,280.0,0.0,0.0,39.0
2022-01-31,6.0,4.0,13.0,0.0,0.0,0.0,0.0,285.0,7.0,0.0,44.0,13.0,14.0,0.0,1.0,31.0,1.0,13.0,32.0,4.0,0.0,1.0,0.0,29.0,78.0,1.0,442.0,0.0,0.0,158.0
2022-02-01,3.0,7.0,14.0,0.0,0.0,0.0,0.0,240.0,3.0,0.0,81.0,26.0,21.0,0.0,0.0,31.0,1.0,15.0,28.0,0.0,0.0,0.0,0.0,33.0,51.0,0.0,767.0,0.0,0.0,87.0
2022-02-02,1.0,9.0,11.0,1.0,0.0,0.0,0.0,321.0,4.0,0.0,73.0,18.0,24.0,2.0,1.0,36.0,1.0,17.0,31.0,0.0,0.0,0.0,0.0,61.0,57.0,0.0,946.0,0.0,0.0,87.0
2022-02-03,2.0,7.0,14.0,1.0,1.0,0.0,0.0,318.0,5.0,1.0,90.0,26.0,18.0,0.0,1.0,33.0,1.0,15.0,49.0,0.0,0.0,1.0,0.0,35.0,48.0,4.0,923.0,2.0,0.0,96.0
2022-02-04,2.0,2.0,13.0,0.0,0.0,0.0,0.0,287.0,10.0,0.0,89.0,28.0,26.0,0.0,0.0,30.0,4.0,17.0,53.0,0.0,0.0,0.0,0.0,29.0,69.0,0.0,1068.0,0.0,0.0,100.0
2022-02-05,3.0,5.0,9.0,0.0,0.0,0.0,0.0,145.0,6.0,1.0,88.0,24.0,23.0,1.0,1.0,36.0,0.0,16.0,42.0,0.0,0.0,0.0,0.0,30.0,28.0,0.0,800.0,0.0,0.0,40.0
2022-02-06,9.0,4.0,6.0,0.0,0.0,0.0,4.0,100.0,5.0,0.0,48.0,20.0,25.0,4.0,0.0,29.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,28.0,22.0,0.0,420.0,0.0,0.0,42.0
2022-02-07,8.0,7.0,8.0,0.0,0.0,1.0,0.0,259.0,11.0,0.0,49.0,16.0,27.0,0.0,3.0,38.0,0.0,12.0,41.0,1.0,0.0,1.0,0.0,21.0,78.0,8.0,431.0,0.0,0.0,176.0
2022-02-08,13.0,6.0,13.0,0.0,0.0,0.0,0.0,284.0,5.0,1.0,59.0,28.0,22.0,0.0,2.0,43.0,2.0,16.0,31.0,1.0,0.0,0.0,0.0,21.0,56.0,0.0,1174.0,0.0,0.0,98.0
2022-02-09,11.0,6.0,11.0,1.0,0.0,0.0,0.0,217.0,6.0,0.0,67.0,24.0,28.0,0.0,2.0,33.0,1.0,15.0,92.0,0.0,0.0,0.0,0.0,29.0,41.0,0.0,1295.0,0.0,0.0,108.0
2022-02-10,11.0,3.0,12.0,0.0,1.0,0.0,3.0,263.0,15.0,0.0,69.0,24.0,24.0,3.0,1.0,41.0,2.0,14.0,68.0,0.0,0.0,1.0,1.0,20.0,41.0,4.0,922.0,7.0,0.0,76.0
2022-02-11,5.0,5.0,13.0,0.0,1.0,0.0,0.0,152.0,22.0,0.0,51.0,24.0,26.0,1.0,2.0,27.0,0.0,17.0,66.0,0.0,0.0,0.0,0.0,21.0,56.0,0.0,1121.0,3.0,0.0,86.0
2022-02-12,6.0,3.0,12.0,0.0,0.0,0.0,0.0,128.0,12.0,2.0,71.0,25.0,29.0,0.0,4.0,20.0,5.0,16.0,61.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,892.0,0.0,0.0,45.0
2022-02-13,8.0,4.0,14.0,0.0,0.0,0.0,0.0,94.0,10.0,0.0,50.0,13.0,23.0,9.0,2.0,28.0,5.0,16.0,35.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,325.0,0.0,0.0,45.0
2022-02-14,5.0,0.0,15.0,1.0,0.0,0.0,0.0,268.0,19.0,0.0,26.0,22.0,27.0,0.0,0.0,19.0,0.0,12.0,35.0,1.0,0.0,1.0,0.0,17.0,65.0,6.0,464.0,0.0,0.0,187.0
2022-02-15,3.0,6.0,9.0,1.0,1.0,0.0,0.0,236.0,15.0,0.0,54.0,38.0,28.0,0.0,2.0,34.0,4.0,13.0,30.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,909.0,0.0,0.0,95.0
2022-02-16,13.0,3.0,9.0,0.0,0.0,0.0,1.0,180.0,28.0,0.0,67.0,49.0,22.0,2.0,3.0,15.0,4.0,17.0,54.0,1.0,0.0,0.0,0.0,17.0,35.0,0.0,1046.0,0.0,0.0,93.0
2022-02-17,9.0,7.0,10.0,0.0,0.0,0.0,0.0,159.0,24.0,0.0,70.0,35.0,30.0,0.0,1.0,20.0,2.0,18.0,54.0,0.0,0.0,1.0,0.0,11.0,70.0,5.0,1129.0,1.0,3.0,105.0
2022-02-18,0.0,2.0,8.0,0.0,0.0,0.0,0.0,138.0,25.0,0.0,39.0,37.0,25.0,0.0,2.0,24.0,0.0,16.0,54.0,8.0,0.0,0.0,0.0,16.0,31.0,0.0,1114.0,0.0,1.0,89.0
2022-02-19,8.0,1.0,7.0,0.0,0.0,0.0,0.0,123.0,30.0,0.0,48.0,28.0,29.0,0.0,2.0,13.0,1.0,19.0,34.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,827.0,0.0,1.0,25.0
2022-02-20,7.0,5.0,10.0,0.0,0.0,0.0,0.0,93.0,14.0,0.0,35.0,21.0,24.0,2.0,0.0,21.0,2.0,13.0,33.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,424.0,0.0,0.0,44.0
2022-02-21,8.0,7.0,8.0,0.0,0.0,0.0,0.0,173.0,16.0,13.0,17.0,14.0,26.0,0.0,1.0,9.0,1.0,14.0,32.0,4.0,0.0,1.0,0.0,6.0,41.0,6.0,333.0,0.0,2.0,143.0
