filename,column_index,model,mse,mae,rmse
datasets/processed_data/aire_discharge_weather_data.csv,0,LSTM,1.2095201221103098,0.8736418789432895,1.0997818520553564
datasets/processed_data/aire_discharge_weather_data.csv,1,LSTM,1313.5666808355654,34.868636420465286,36.24316046974333
datasets/processed_data/aire_discharge_weather_data.csv,2,LSTM,4.535694743349659,1.6477007454922121,2.129717057111028
datasets/processed_data/aire_discharge_weather_data.csv,3,LSTM,912242.4029851274,955.0215240232405,955.1138167700891
datasets/processed_data/aire_discharge_weather_data.csv,4,LSTM,0.1812482955347245,0.3199960224811108,0.42573265735050736
datasets/processed_data/aire_discharge_weather_data.csv,5,LSTM,2.4349219312639314,1.1688963328277873,1.5604236383956542
datasets/processed_data/aire_discharge_weather_data.csv,6,LSTM,31.54859020399753,4.482441788335,5.616813171541095
datasets/processed_data/aire_discharge_weather_data.csv,7,LSTM,0.4513449685729773,0.4997510184203425,0.6718221256947238
datasets/processed_data/aire_discharge_weather_data.csv,8,LSTM,1.7127814706680393,1.054650714993477,1.3087327728256977
datasets/processed_data/aire_discharge_weather_data.csv,9,LSTM,25.940937644953568,3.005061628236886,5.0932246803919385
datasets/processed_data/aire_discharge_weather_data.csv,10,LSTM,62.809489846650266,4.917722479656579,7.925243835154238
datasets/processed_data/aire_discharge_weather_data.csv,11,LSTM,33.45093941625715,3.2716218147547007,5.783678709632577
datasets/processed_data/aire_discharge_weather_data.csv,12,LSTM,21.432666870425678,2.7736501798995077,4.62954283600721
datasets/processed_data/aire_discharge_weather_data.csv,13,LSTM,61.87251847433808,4.033503228101519,7.865908623569059
datasets/processed_data/aire_discharge_weather_data.csv,14,LSTM,33.55376210096987,3.404636984264418,5.792560927687327
datasets/processed_data/aire_discharge_weather_data.csv,15,LSTM,36.544664025620094,3.5747738878753395,6.045218277748132
datasets/processed_data/DailyDelhiClimate_12052024.csv,0,LSTM,3.049912530805011,1.3479346470853062,1.7463998771200744
datasets/processed_data/DailyDelhiClimate_12052024.csv,1,LSTM,326.21303758644257,14.328744924213186,18.06136865208289
datasets/processed_data/DailyDelhiClimate_12052024.csv,2,LSTM,10.255029518037757,2.4788483617452233,3.2023475011369014
datasets/processed_data/DailyDelhiClimate_12052024.csv,3,LSTM,886784.9953342782,937.5111693508893,941.6926225336366
datasets/processed_data/jena_climate_data.csv,0,LSTM,72.26415356475513,6.662897298662567,8.500832521862499
datasets/processed_data/jena_climate_data.csv,1,LSTM,0.04589895792955478,0.13652388202955518,0.21424042085833098
